USAF,WBAN,STATION NAME,CTRY,STATE,ICAO,LAT,LON,ELEV(M),BEGIN,END
957750,99999,MAITLAND VISITORS CENTRE,AS,,,-32.75,+151.567,+0005.0,20010915,20160707
957780,99999,FORSTER BEACH CARAVAN PARK,AS,,,-32.183,+152.500,+0005.0,20010915,20181010
957790,99999,NELSON BAY (NELSON HEAD),AS,,,-32.7,+152.150,+0025.0,20030330,20181010
957840,99999,TAREE AIRPORT AWS,AS,,,-31.883,+152.517,+0009.0,20010915,20181010
958050,99999,CAPE BORDA AWS,AS,,,-35.75,+136.600,+0158.0,19750706,20181010
958060,99999,STENHOUSE BAY,AS,,,-35.283,+136.933,+0044.0,19980301,20181010
958070,99999,KINGSTONE AERO,AS,,,-35.717,+137.517,+0006.0,19970101,20181010
958100,99999,MOUNT CRAWFORD,AS,,,-34.7,+138.933,+0395.0,19711231,20010905
958110,99999,ENCOUNTER BAY,AS,,,-35.55,+138.600,+0008.0,20030401,20181009
958120,99999,MURRAY BRIDGE,AS,,,-35.117,+139.267,+0033.0,19900201,20181009
958130,99999,KAROONDA,AS,,,-35.083,+139.883,+0072.0,20030401,20181009
958140,99999,MENINGIE,AS,,,-35.7,+139.333,+0003.0,19900201,20181008
958150,99999,MUNKORA,AS,,,-36.1,+140.317,+0028.0,20030401,20181010
958160,99999,ROBE AIRFIELD,AS,,,-37.183,+139.800,+0004.0,20040608,20181010
958170,99999,PENOLA,AS,,,-37.483,+140.817,+0065.0,19900201,19940629
958180,99999,PALLAMANA AERODROME,AS,,,-35.067,+139.233,+0046.0,20070228,20181010
958220,99999,DARTMOOR,AS,,,-37.917,+141.267,+0051.0,20090801,20181010
958230,99999,PADTHAWAY SOUTH,AS,,,-36.65,+140.517,+0035.0,20030401,20181010
958250,99999,CASTERTON,AS,,,-37.583,+141.333,+0131.0,20050719,20181010
958270,99999,KANAGULK,AS,,,-37.117,+141.800,+0189.0,20040824,20181010
958290,99999,NHILL,AS,,,-36.333,+141.633,+0133.0,20040406,20081230
958310,99999,WALPEUP RESEARCH,AS,,,-35.117,+142.000,+0105.0,20010915,20181010
958320,99999,EDENHOPE AIRPORT,AS,,,-37.017,+141.267,+0155.0,20050719,20181010
958330,99999,KYABRAM (INST SUSTAINABLE AG),AS,,,-36.333,+145.067,+0104.0,19980302,20181010
958340,99999,HORSHAM POLKEMMET RD,AS,,,-36.65,+142.067,+0141.0,19561231,20120407
958350,99999,LONGERENONG,AS,,,-36.667,+142.300,+0133.0,19980301,20181010
958360,99999,TATURA INST SUSTAINABLE AG,AS,,,-36.433,+145.267,+0114.0,20010701,20181010
958370,99999,RUTHERGLEN RESEARCH,AS,,,-36.1,+146.500,+0175.0,19980301,20181010
958380,99999,EDI UPPER VINEYARD,AS,,,-36.733,+146.467,+0365.0,19980301,20181009
958390,99999,HORSHAM AERODROME,AS,,,-36.667,+142.167,+0134.0,20010810,20181010
958400,99999,WESTMERE,AS,,,-37.7,+142.933,+0227.0,20070228,20181010
958420,99999,DONALD,AS,,,-36.383,+143.000,+0118.0,19900201,20010414
958430,99999,STRATHBOGIE,AS,,,-36.85,+145.733,+0502.0,20010921,20181009
958450,99999,MT GELLIBRAND,AS,,,-38.233,+143.783,+0262.0,20010918,20181010
958509,99999,NEWBURY,AS,,,-37.42,+144.280,+0768.1,19721231,19740831
958530,99999,CASTLEMAINE PRISON,AS,,,-37.067,+144.233,+0330.0,19900201,20181009
958540,99999,ELLINBANK DAIRY,AS,,,-38.25,+145.933,+0167.0,19980301,20000926
958550,99999,WEEAPROINAH,AS,,,-38.633,+143.517,+0492.0,19900201,20120201
958569,99999,LORNEPIERHEAD,AS,,,-38.53,+143.980,+0004.0,19691130,19821031
958589,99999,POINTLONSDALE LIGHT HOUSE,AS,,,-38.3,+144.620,+0012.0,19611231,19821031
958629,99999,CAPE SCHANCK LIGHT HOUSE,AS,,,-38.5,+144.880,+0079.3,19611231,19820929
958640,99999,ST KILDA HARBOUR (RMYS),AS,,,-37.867,+144.967,+0006.0,20110506,20181010
958660,99999,ESSENDON AIRPORT,AS,,,-37.733,+144.900,+0079.0,19390331,20181010
958670,99999,SCORESBY RESEARCH INSTITUTE,AS,,,-37.867,+145.250,+0080.0,19980301,20181010
958690,99999,DENILIQUIN AIRPORT AWS,AS,,,-35.567,+144.950,+0095.0,20010918,20181010
958710,99999,LEMNOS,AS,,,-36.367,+145.467,+0113.0,19900201,19960130
958720,99999,FAWKNER BEACON,AS,,,-37.95,+144.933,+0017.0,20010701,20181010
958730,99999,LATROBE UNIVERSITY,AS,,,-37.717,+145.050,+0083.0,20040422,20181009
958740,99999,VIEWBANK (ARPNSA),AS,,,-37.733,+145.100,+0066.0,20010715,20181010
958760,99999,TARRAWARRA,AS,,,-37.65,+145.433,+0100.0,19900201,20030918
958810,99999,WONTHAGGI,AS,,,-38.6,+145.583,+0042.0,19820805,20181008
958840,99999,OLSENS BRIDGE,AS,,,-38.483,+146.317,+0183.0,19611231,19980225
958900,99999,YARRAM AIRPORT,AS,,,-38.567,+146.750,+0018.0,20080429,20181010
958950,99999,COROWA AIRPORT,AS,,,-35.983,+146.350,+0143.0,20010918,20181009
958960,99999,ALBURY AEROPORT,AS,,,-36.067,+146.950,+0165.0,19941001,20181010
959010,99999,MT BAW BAW,AS,,,-37.833,+146.267,+1520.0,20010701,20181010
959040,99999,LAKES ENTRANCE,AS,,,-37.867,+148.000,+0043.0,19650831,20181008
959060,99999,ADELONG,AS,,,-35.317,+148.067,+0333.0,19900201,19950804
959070,99999,KHANCOBAN,AS,,,-36.217,+148.133,+0337.0,19611231,20010515
959080,99999,THREDBO,AS,,,-36.5,+148.300,+1380.0,19940510,20181010
959090,99999,THREDBO AWS,AS,,,-36.5,+148.283,+1368.0,19900701,20181010
959110,99999,WAGGA WAGGA SCS,AS,,,-35.133,+147.300,+0213.0,20030401,20040412
959120,99999,CHARLOTTE PASS (KOSCIUSKO CHALET),AS,,,-36.433,+148.333,+1755.0,19970101,20150224
959130,99999,MT MOORNAPA,AS,,,-37.75,+147.133,+0480.0,19941001,20181010
959160,99999,CABRAMURRA SMHEA,AS,,,-35.933,+148.383,+1483.0,19980301,20181010
959180,99999,ORBOST,AS,,,-37.683,+148.467,+0063.0,20030401,20181010
959250,99999,MOUNT GININI,AS,,,-35.533,+148.767,+1760.0,20040921,20181010
959290,99999,MERIMBULA AIRPORT,AS,,,-36.917,+149.900,+0002.0,20010918,20181010
959300,99999,MERIMBULA AIRPORT,AS,,,-36.9,+149.900,+0002.0,19690731,19991020
959310,99999,BEGA AWS,AS,,,-36.667,+149.817,+0042.0,19920801,20181010
959350,99999,NAROOMA RVCP,AS,,,-36.217,+150.133,+0025.0,19930501,20181010
959360,99999,MELBOURNE (OLYMPIC PARK),AS,,,-37.833,+144.983,+0007.5,19661231,20181010
959370,99999,MORUYA AIRPORT,AS,,,-35.9,+150.150,+0004.0,20010918,20181010
959400,99999,PT PERPENDICULAR AWS,AS,,,-35.083,+150.800,+0084.0,20030401,20181010
959500,99999,WARATAH,AS,,,-41.45,+145.517,+0615.0,19920930,20040330
959510,99999,QUEENSTOWN SOUTH,AS,,,-42.083,+145.533,+0129.0,19681231,20021009
959520,99999,MOUNT READ,AS,,,-41.85,+145.533,+1120.0,19980301,20181010
959530,99999,STRATHGORDON VILLAGE,AS,,,-42.767,+146.050,+0322.0,19691218,20151228
959540,99999,CAPE GRIM,AS,,,-40.667,+144.683,+0561.0,19900201,20181010
959550,99999,LIAWENEE,AS,,,-41.883,+146.667,+1060.0,19860705,20030621
959560,99999,LUNCHERON HILL FORESTRY,AS,,,-41.15,+145.150,+0340.0,19901210,20181010
959570,99999,WYNYARD AIRPORT,AS,,,-41,+145.733,+0012.0,19910103,20181010
959580,99999,SCOTTS PEAK DAM,AS,,,-43.05,+146.267,+0408.0,20010701,20181010
959590,99999,LIAWENEE AWS,AS,,,-41.9,+146.667,+1056.0,20030401,20181010
959600,99999,DEVONPORT AIRPORT,AS,,,-41.167,+146.417,+0010.0,19910101,20181010
959610,99999,LOW ROCKY POINT (AWS),AS,,,-42.983,+145.500,+0035.0,19921001,20181010
959620,99999,WARRA,AS,,,-43.067,+146.700,+0495.0,20041123,20181010
959640,99999,LOW HEAD,AS,,,-41.05,+146.783,+0004.0,20010918,20181010
959650,99999,DEAL ISLAND,AS,,,-39.467,+147.300,+0085.0,19900201,20010630
959660,99999,LAUNCESTON AIRPORT,AS,,,-41.55,+147.217,+0168.0,20040824,20181010
959670,99999,CAPE BRUNY (CAPE BRUNY),AS,,,-43.483,+147.150,+0060.0,20010918,20181010
959680,99999,POWRANNA (TASMANIA FEEDLOT),AS,,,-41.683,+147.283,+0173.0,19920802,20081218
959690,99999,CRESSY RESEARCH STATION,AS,,,-41.733,+147.083,+0150.0,19900401,20181010
959700,99999,TARRALEAH VILLAGE,AS,,,-42.3,+146.450,+0585.0,19900401,20120831
959710,99999,GROVE RESEARCH STATION,AS,,,-42.983,+147.067,+0063.0,19561231,20100209
959720,99999,CAMPANIA (KINKORA),AS,,,-42.683,+147.417,+0045.0,19900201,20181010
959730,99999,BRIDPORT (SEA VIEW VILLAS),AS,,,-41,+147.383,+0053.0,19970101,20180228
959740,99999,FINGAL (LEGGE STREET),AS,,,-41.633,+147.967,+0237.0,19900201,20181010
959750,99999,BULL BAY (LAURISTON),AS,,,-43.1,+147.367,+0046.0,19920801,20140712
959770,99999,GROVE (RESEARCH STATION),AS,,,-42.983,+147.067,+0065.0,20040824,20181010
959780,99999,LADY BARRON AERO,AS,,,-40.2,+148.233,+0012.0,19941001,19960629
959790,99999,MT WELLINGTON,AS,,,-42.9,+147.233,+1260.5,19900501,20181010
959800,99999,SWAN ISLAND LIGHTHO,AS,,,-40.733,+148.117,+0009.0,19900201,20011022
959810,99999,ST HELENS AERODROME,AS,,,-41.333,+148.267,+0049.0,20010918,20181010
959820,99999,STORYS CREEK AWS,AS,,,-41.617,+147.733,+0781.0,19900201,19980601
959830,99999,SCAMANDER,AS,,,-41.467,+148.267,+0003.0,19740228,20130328
959840,99999,ORFORD,AS,,,-42.55,+147.867,+0015.0,19900201,20181009
959850,99999,SWAN ISLAND AWS,AS,,,-40.717,+148.117,+0015.0,20030401,20181010
959860,99999,TASMAN ISLAND,AS,,,-43.233,+148.000,+0241.0,20030401,20181010
959880,99999,MARIA ISLAND (POINT LESUEUR),AS,,,-42.667,+148.017,+0028.0,20040824,20181010
959890,99999,BICHENO (COUNCIL DEPOT),AS,,,-41.867,+148.300,+0011.0,19650101,20181009
959950,99999,LORD HOWE ISLAND WINDY POINT,AS,,,-31.533,+159.067,+0004.0,20120920,20181010
959970,99999,HEARD ISLAND (ATLAS COVE),AS,,,-53.017,+073.400,+0004.0,19980301,20121220
960010,99999,MAIMUN SALEH,ID,,WIAA,+05.874,+095.340,+0113.0,19490101,20181010
960011,99999,SRI AMAN / SIMANGGAN,MY,,WBGY,+01.217,+111.450,+0011.0,20040706,20181010
960090,99999,MALIKUS SALEH,ID,,WITM,+05.227,+096.950,+0027.4,19770901,20181010
960110,99999,SULTAN ISKANDARMUDA,ID,,WITT,+05.524,+095.420,+0019.8,19600201,20181010
960150,99999,MEULABOH/CUT NYAK,ID,,WITC,+04.250,+096.117,+0090.0,19810201,20181010
960330,99999,MEDAN/BELAWAN,ID,,,+03.800,+098.700,+0003.0,19840501,20181010
960350,99999,POLONIA,ID,,WIMM,+03.558,+098.672,+0034.7,19460201,20181010
960390,99999,TEBINGTINGGI,ID,,,+03.367,+099.117,+0090.0,19490701,20011108
960450,99999,TAPAK TUAN TEUKU,ID,,,+03.467,+097.300,+0075.0,19990402,19990602
960550,99999,PENATANG SIANTAR,ID,,,+02.950,+099.067,+0400.0,20030721,20030721
960650,99999,TARUTUNG,ID,,,+02.017,+098.950,+1076.0,20010827,20020603
960730,99999,PINANG SORE,ID,,WIMS,+01.556,+098.889,+0013.1,19530101,20181010
960750,99999,BINAKA,ID,,WIMB,+01.166,+097.705,+0006.1,19790601,20181010
960870,99999,BATAM/HANG NADIM,ID,,,+01.117,+104.117,+0024.0,19860103,20181010
960910,99999,KIJANG,ID,,WIKN,+00.923,+104.532,+0018.0,19570630,20181010
961090,99999,SULTAN SYARIF KASIM II,ID,,WIBB,+00.461,+101.445,+0031.1,19560103,20181010
961450,99999,TAREMPA,ID,,,+03.200,+106.250,+0003.0,19510101,20181010
961470,99999,RANAI,ID,,WION,+03.909,+108.388,+0002.1,19730109,20181010
961630,99999,TABING,ID,,WIMG,-0.875,+100.352,+0002.7,19480101,20181010
961635,99999,MINANGKABAU,ID,,WIPT,-0.787,+100.281,+0005.5,20060710,20081231
961710,99999,RENGAT/JAPURA ARPT,ID,,WIBJ,-0.35,+102.333,+0018.6,19570630,20181010
961790,99999,DABO,ID,,WIKS,-0.479,+104.579,+0030.0,19570630,20181010
961950,99999,SULTAN THAHA,ID,,WIPA,-1.638,+103.644,+0025.0,19511113,20181010
962070,99999,KERINCI/DEPATI PARB,ID,,WIPH,-2.767,+101.367,+0782.0,19801001,20181010
962210,99999,SULTAN MAHMUD BADARUDDIN II,ID,,WIPP,-2.898,+104.701,+0014.9,19480201,20181010
962215,99999,DEPATI AMIR,ID,,WIPK,-2.162,+106.139,+0033.2,20070812,20080426
962370,99999,PANGKALPINANG,ID,,WIKK,-2.17,+106.130,+0034.0,19520901,20181010
962490,99999,H AS HANANDJOEDDIN,ID,,WIKD,-2.746,+107.755,+0051.0,19490106,20181010
962530,99999,FATMAWATI SOEKARNO,ID,,WIPL,-3.864,+102.339,+0015.2,19570630,20181010
962730,99999,MENGGALA/ASTRA KSET,ID,,WIAG,-4.45,+105.183,+0019.0,19491201,20050219
962950,99999,RADIN INTEN II,ID,,WIIT,-5.242,+105.179,+0088.0,19730101,20181010
963150,99999,BRUNEI INTL,BX,,WBSB,+04.944,+114.928,+0022.3,19810101,20181010
963154,99999,BRUNEI INTL,BX,,,+04.950,+114.917,+0022.0,19771108,19820828
963230,99999,KUALA BELAIT,BX,,,+04.583,+114.200,+0003.0,19960801,20170120
964130,99999,KUCHING INTL,MY,,WBGG,+01.485,+110.347,+0027.1,19490112,20181010
964210,99999,SIBU,MY,,WBGS,+02.262,+111.985,+0037.2,19610831,20181010
964410,99999,BINTULU,MY,,WBGB,+03.124,+113.020,+0022.6,19490108,20181010
964490,99999,MIRI,MY,,WBGR,+04.322,+113.987,+0018.0,19490111,20181010
964650,99999,LABUAN,MY,,WBKL,+05.301,+115.250,+0030.8,19490329,20181010
964710,99999,KOTA KINABALU INTL,MY,,WBKK,+05.937,+116.051,+0003.0,19490120,20181010
964770,99999,KUDAT,MY,,WBKT,+06.917,+116.833,+0005.0,19890614,20181010
964810,99999,TAWAU,MY,,WBKW,+04.313,+118.122,+0017.4,19790702,20181010
964910,99999,SANDAKAN,MY,,WBKS,+05.901,+118.059,+0014.0,19490112,20181010
965050,99999,LONGBAWAN/JUVAI,ID,,WRLB,+03.733,+115.683,+0550.0,19821001,20181010
965070,99999,BOGUS INDONESIA,ID,,,,,,19930501,19960909
965090,99999,TARAKAN/JUWATA,ID,,WAQQ,+03.333,+117.567,+0006.0,19480101,20181010
965250,99999,TANJUNG SELOR,ID,,WRLG,+02.850,+117.333,+0050.0,19881001,20181010
965290,99999,KALIMARAU,ID,,WAQT,+02.150,+117.433,+0017.4,19950801,20181010
965330,99999,SINGKAWANG II,ID,,WIOI,+01.083,+109.667,+0038.0,19520114,20050217
965350,99999,PALOH,ID,,,+01.767,+109.300,+0015.0,19830401,20181010
965570,99999,NANGAPINOH,ID,,,-0.35,+111.783,+0037.0,19821101,20181010
965590,99999,SUSILO,ID,,WIOS,+00.064,+111.473,+0029.9,19510101,20181010
965650,99999,PUTUSSIBAU/PAGSUMA,ID,,,+00.883,+112.933,+0000.0,19990314,20181010
965810,99999,SUPADIO,ID,,WIOO,-0.151,+109.404,+0003.0,19480101,20181010
965830,99999,PONTIANAK,CQ,,,+00.000,+109.333,+0004.0,19490103,19650930
965950,99999,MUARATEWE/BERINGIN,ID,,WRBM,-0.95,+114.900,+0060.0,19510101,20181010
965970,99999,LONGIRAM,ID,,,-1.633,+114.833,+0025.0,20020604,20020604
966070,99999,TEMINDUNG,ID,,WRLS,-0.485,+117.157,+0010.0,19790601,20181010
966150,99999,RAHADI USMAN,ID,,WIOK,-1.817,+109.963,+0014.0,19801001,20181010
966330,99999,SEPINGGAN,ID,,WALL,-1.268,+116.894,+0003.7,19471101,20181010
966334,99999,ACHMAD YANI,ID,,WARS,-6.973,+110.375,+0003.0,20070704,20081224
966335,99999,ADI SUTJIPTO,ID,,WARJ,-7.788,+110.432,+0106.7,20061121,20120924
966336,99999,ADISUMARMO INTL,ID,,WAHQ,-7.5,+110.750,+0127.4,20061122,20181010
966450,99999,ISKANDAR,ID,,WRBI,-2.705,+111.673,+0025.0,19520101,20181010
966510,99999,SAMPIT/HAJI HASAN,ID,,,-2.517,+112.950,+0027.0,19460101,20020531
966550,99999,TJILIK RIWUT,ID,,WRBP,-2.225,+113.943,+0026.0,19771001,20181010
966850,99999,SYAMSUDIN NOOR,ID,,WAOO,-3.442,+114.763,+0020.1,19490103,20181010
966950,99999,KOTABARU/SETAGEN,ID,,WRBK,-3.4,+116.217,+0018.0,19460801,20181010
967370,99999,SERANG,ID,,,-6.117,+106.133,+0040.0,19420101,20181010
967390,99999,TANGERANG/BUDIARTO ARPT,ID,,WIRR,-6.3,+106.567,+0046.0,19521101,20181010
967410,99999,JAKARTA/TANJUNG PRIOK,ID,,,-6.1,+106.867,+0002.0,19730104,20181010
967429,99999,SOEKARNO HATA INTL,ID,,WIII,-6.15,+106.717,+0000.0,19851201,19900701
967430,99999,JAKARTA/KEMAYORAN,ID,,WIID,-6.15,+106.850,+0005.0,19490101,19870330
967450,99999,JAKARTA/OBSERVATORY,ID,,,-6.183,+106.833,+0008.0,19420101,20181010
967470,99999,HALIM PERDANAKUSUMA INTL,ID,,WIIH,-6.267,+106.891,+0026.0,19460101,20060718
967490,99999,SOEKARNO HATTA INTL,ID,,WIII,-6.126,+106.656,+0010.4,19850402,20181010
967495,99999,HALIM PERDANAKUSUMA INTL,ID,,WIHH,-6.267,+106.891,+0025.6,20050105,20181010
967510,99999,BOGOR/CITEKO,ID,,,-6.7,+106.933,-999.9,19930401,20181010
967530,99999,BOGOR/DERMAGA,ID,,,-6.5,+106.750,+0250.0,19730313,20050219
967550,99999,BOGOR/ATANG SANJAYA,ID,,,-6.55,+106.900,+0171.0,19500401,20050218
967730,99999,KALIJATI,ID,,WIIK,-6.55,+107.667,+0110.0,19510208,20050219
967810,99999,HUSEIN SASTRANEGARA,ID,,WIIB,-6.901,+107.576,+0740.0,19500403,20181010
967815,99999,HUSEIN SASTRANEGARA,ID,,WICC,-6.901,+107.576,+0742.5,20071016,20180904
967830,99999,BANDUNG,ID,,,-6.883,+107.600,+0791.0,19740801,20050219
967910,99999,CIREBON/JATIWANGI,ID,,,-6.75,+108.267,+0050.0,19420101,20181010
967970,99999,TEGAL,ID,,,-6.85,+109.150,+0010.0,19510101,20181010
968010,99999,CIBEUREUM,ID,,WIAM,-7.346,+108.247,+0359.0,19420101,20050219
968050,99999,CILACAP,ID,,WAHL,-7.733,+109.017,+0006.0,19510301,20181010
968370,99999,SEMARANG,ID,,,-6.967,+110.417,+0003.0,19760302,20181010
968390,99999,AHMAD YANI INTL,ID,,WAHS,-6.983,+110.383,+0004.0,19490101,20181010
968450,99999,ADI SUMARMO WIRYOKUSUMO,ID,,WRSQ,-7.516,+110.757,+0132.0,19610106,20050219
968530,99999,ADI SUTJIPTO,ID,,WIIJ,-7.788,+110.432,+0109.0,19490101,20050219
968570,99999,PACITAN,ID,,,-8.2,+111.050,+0001.0,19810501,20050219
968810,99999,ISWAHYUDI,ID,,WIAR,-7.616,+111.434,+0113.0,19560102,20050218
969250,99999,SANGKAPURA (BAWEAN IS.),ID,,,-5.85,+112.633,+0003.0,19530101,20181010
969330,99999,SURABAYA/PERAK,ID,,WRSP,-7.217,+112.717,+0003.0,19490101,20181010
969350,99999,SURABAYA JUANDA,ID,,WRSJ,-7.38,+112.787,+0003.0,19640909,20181010
969355,99999,JUANDA,ID,,WARR,-7.38,+112.787,+0002.7,20050228,20181010
969370,99999,SURABAYA/GEDANGAN,ID,,WRSS,-7.217,+113.717,+0003.0,19801001,20181010
969470,99999,ABDUL RACHMAN SALEH,ID,,WIAS,-7.926,+112.714,+0539.0,19491001,20050219
969730,99999,KALIANGET (MADURA IS),ID,,,-7.05,+113.967,+0003.0,19750918,20181010
969870,99999,BANYUWANGI,ID,,,-8.217,+114.383,+0005.0,19560101,20181010
969950,99999,CHRISTMAS ISLAND,KT,,YPXM,-10.451,+105.690,+0279.2,19521001,20181010
969960,99999,COCOS KEELING ISLAND,CK,,YPCC,-12.188,+096.834,+0003.0,19490103,20181010
970080,99999,NAHA,ID,,WAMH,+03.683,+125.528,+0004.9,19460601,20181010
970100,99999,ULU SIAU,ID,,,+02.667,+125.333,+0050.0,19510101,19621231
970140,99999,SAM RATULANGI,ID,,WAMM,+01.549,+124.926,+0080.5,19471001,20181010
970160,99999,BITUNG,ID,,,+01.433,+125.183,+0003.0,19790601,20181010
970280,99999,TOLI-TOLI/LALOS,ID,,WAMI,+01.017,+120.800,+0002.0,19490301,20181010
970480,99999,JALALUDDIN,ID,,WAMG,+00.637,+122.850,+0032.0,19510101,20181010
970720,99999,PALU/MUTIARA,ID,,,-0.683,+119.733,+0006.0,19460601,20181010
970860,99999,BUBUNG,ID,,WAMW,-1.039,+122.772,+0017.1,19460701,20181010
970960,99999,KASIGUNCU,ID,,WAMP,-1.417,+120.658,+0053.0,19490301,20181010
971000,99999,KOLONDALE,ID,,,-2,+121.317,+0002.0,19981225,20020420
971140,99999,SOROAKO,ID,,WAAS,-2.529,+121.357,+0434.0,19990103,20050915
971200,99999,MAJENE,ID,,,-2.5,+119.000,+0008.0,19830701,20181010
971260,99999,MASAMBA/ANDI JEMMA,ID,,WAWM,-2.55,+120.367,+0050.0,19830701,20181010
971420,99999,KOLAKA/POMALA,ID,,,-4.3,+121.533,+0003.0,20010816,20181010
971460,99999,WOLTER MONGINSIDI,ID,,WAAU,-4.082,+122.417,+0051.0,19461101,20181010
971800,99999,HASANUDDIN,ID,,WAAA,-5.062,+119.554,+0014.3,19470201,20181010
971820,99999,UJANG PANDANG/PAOTERE,ID,,,-5.067,+119.550,-999.9,19840901,20181010
971840,99999,PANAKUKANG,ID,,,-5.183,+119.483,+0015.0,19910801,20120426
971920,99999,BAU-BAU/BETO AMBIRI,ID,,WAAB,-5.467,+122.617,+0002.0,19800501,20181010
971925,99999,BALI INTL,ID,,WADD,-8.748,+115.167,+0004.3,20050104,20181010
972200,99999,SINGARADJA,ID,,,-8.117,+115.100,+0040.0,19520101,19640430
972300,99999,DENPASAR NGURAH RAI,ID,,WRRR,-8.749,+115.167,+0001.0,19490101,20181010
972400,99999,MATARAM-LOMBOK INTL AIRPORT,ID,,WADL,-8.75,+116.267,+0096.0,19621004,20181010
972600,99999,SUMBAWA BESAR,ID,,WRRS,-8.489,+117.412,+0005.0,19620201,20181010
972700,99999,MUHAMMAD SALAHUDDIN,ID,,WRRB,-8.54,+118.687,+0022.0,19820101,20181010
972840,99999,RUTENG/SATAR TACIK,ID,,,-8.633,+120.450,+1170.0,20011108,20181010
972900,99999,ENDEH/IPI,ID,,,-8.8,+121.600,+0003.0,20020101,20020609
973000,99999,WAI OTI,ID,,WRKC,-8.641,+122.237,+0003.0,19750701,20181010
973100,99999,LARANTUKA/GEWAYENTA,ID,,WRKL,-8.267,+122.967,+0009.0,19830502,20181010
973200,99999,ALOR/MALI/KALABAHI,ID,,WRKM,-8.217,+124.567,+0012.0,19460101,20181010
973300,99999,WONRELI,ID,,,-8.067,+127.200,+0022.0,19480101,19640531
973400,99999,MAU HAU,ID,,WRRW,-9.669,+120.302,+0012.0,19470101,20181010
973720,99999,EL TARI,ID,,WRKK,-10.172,+123.671,+0105.0,19461101,20181010
973725,99999,EL TARI,ID,,WATT,-10.172,+123.671,+0102.1,20080713,20181010
973780,99999,ROTE/BAA/LEKUNIK,ID,,WRKR,-10.733,+123.067,+0001.0,19460601,20181010
973785,99999,GEWAYENTANA,ID,,WATL,-8.267,+123.000,+0003.1,20120625,20140905
973800,99999,SABU/TARDAMU,ID,,WRKS,-10.5,+121.833,+0026.0,19801001,20181010
973850,99999,OE-CUSSE/TIMOR ISL,ID,,WPOC,-9.2,+124.367,+0005.0,19601003,20000229
973880,99999,DILLI/COMORO,TT,,,-8.55,+126.567,+0000.0,19821101,19990902
973900,99999,PRESIDENTE NICOLAU LOBATO INTL,TT,,WPDL,-8.547,+125.525,+0007.6,19570630,20110419
973940,99999,VIQUEQUE,TT,,,-8.867,+126.367,+0047.0,19611101,19960911
973950,99999,CAKUNG,TT,,WPEC,-8.486,+126.399,+0541.6,19601003,19990905
974040,99999,MOROTAI/PITU,ID,,,+02.050,+129.317,+0015.0,19440916,19950401
974060,99999,GALELA/GAMARMALAMU,ID,,WAMA,+01.817,+127.833,+0008.0,19830502,20181010
974080,99999,TOBELO,ID,,,+01.717,+128.000,+0002.0,19510101,19641231
974100,99999,KAU,ID,,,+01.167,+127.883,+0005.0,20020612,20020612
974280,99999,SAHU SOUTHEAST,ID,,,+01.133,+127.500,+0016.0,19510201,19651231
974300,99999,BABULLAH,ID,,WAMT,+00.831,+127.381,+0014.9,19510101,20181010
974500,99999,MAPIA ISLAND,ID,,,+00.833,+134.300,+0003.0,19441127,19630331
974600,99999,LABUHA/TALIABU,ID,,WAPH,-1.617,+124.550,+0003.0,19510101,20181010
975000,99999,SORONG EAST,ID,,,-0.867,+131.267,+0027.0,19490106,19531121
975020,99999,JEFMAN,ID,,WASS,-0.926,+131.121,+0003.0,19570630,20181010
975300,99999,RENDANI,ID,,WASR,-0.892,+134.049,+0007.0,19570630,20181010
975600,99999,FRANS KAISIEPO,ID,,WABB,-1.19,+136.108,+0014.0,19441104,20181010
975700,99999,SERUI/YENDOSA,ID,,WABO,-1.867,+136.233,+0003.0,19770521,20181010
975800,99999,SARMI/ORAI,ID,,WAJI,-1.833,+138.717,+0003.0,19440517,20181010
976000,99999,SANANA,ID,,WAPN,-2.083,+126.000,+0002.0,19510101,20181010
976300,99999,FAK-FAK/TOREA,ID,,WASF,-2.883,+132.250,+0130.0,19570630,20181010
976820,99999,NABIRE,ID,,WABI,-3.368,+135.496,+0006.1,19741202,20181010
976860,99999,WAMENA,ID,,WAJW,-4.103,+138.957,+1549.9,19570630,20181010
976900,99999,SENTANI,ID,,WAJJ,-2.577,+140.516,+0088.1,19440531,20181010
976980,99999,JAYAPURA/DOK II,ID,,,-2.367,+140.717,+0003.0,19781102,20181010
977000,99999,NAMLEA/BURU ISLAND,ID,,WAPR,-3.25,+127.083,+0020.0,19830701,20181010
977220,99999,AMAHAI,ID,,WAPA,-3.35,+128.883,+0010.0,19801001,20181010
977240,99999,PATTIMURA,ID,,WAPP,-3.71,+128.089,+0010.1,19490101,20181010
977480,99999,GESER,ID,,,-3.8,+130.833,+0003.0,19830201,20181010
977600,99999,KAIMANA,ID,,WASK,-3.645,+133.696,+0005.8,19570630,20181010
977800,99999,ENAROTALI,ID,,WABT,-3.917,+136.367,+1770.0,19570702,20181010
977895,99999,,,,,,,,20040713,20040715
977900,99999,NEIRA,ID,,,-4.533,+129.900,+0004.0,19860501,20181010
977960,99999,KOKONAO/TIMUKA,ID,,WABN,-4.717,+136.433,+0003.0,19570701,20181010
978100,99999,TUAL/DUMATUBUN,ID,,,-5.683,+132.750,+0012.0,19570630,20181010
